	date	content	sentiment_score
497	2022-03-17	fantom ftm token rises 10 percent upcoming protocol upgrades . fantom foundation promises improved network performance developer exits weighed investor confidence.	0.81279945
498	2022-03-17	first mover asia india crypto investors await taxation clarity bitcoin rises day big price swings . india crypto community hoping convince lawmakers scale back crypto taxation bill bitcoin soared 000.	0.37939668
499	2022-03-17	market wrap cryptos recover drop fed rate hike expect higher volatility . altcoins outperformed btc past 24 hours suggesting greater appetite risk among crypto traders.	0.14582661
500	2022-03-17	fed raises benchmark interest rate 25 basis points . prospect higher rates weighed bitcoin risky assets.	-0.43559393
501	2022-03-17	bitcoin holds fed hike avalanche avax leads gains among crypto majors . cease fire talks could reverse bearish trend one analyst said.	0.1554715
502	2022-03-18	hut 8 data center deal set apart peers analyst says . hut 8 closed c million purchase 5 terago canadian data centers jan. 31.	-0.23196636
503	2022-03-18	bored ape yacht club apecoin surges 90 percent second day trading . apecoin rebounded lows .48 first day trading.	0.06231007
504	2022-03-18	first mover americas bitcoin downtrend intact recession fears may weigh . latest moves crypto markets context march 18 2022.	-0.43617943
505	2022-03-18	chainlink total value secured expansion matched link token growth . disconnect may reflect number issues including market saturation according coinbase report.	0.010105878
506	2022-03-18	popular bitcoin strategy loses shine us inflation nears 8 percent . still crypto real yields remain relatively attractive compared traditional markets could continue draw investors observers said.	-0.02956748
507	2022-03-18	first mover asia taiwan surprising interest rate hike altcoins outdo bitcoin . survey economists expected country soaring economy leave rate unchanged avalanche solana among others well green.	0.20351112
508	2022-03-18	market wrap bitcoin stabilizes altcoins take lead . btc 2 percent past 24 hours cake rallied 20 percent apecoin dropped 80 percent.	-0.32689235
509	2022-03-18	bitcoin se mantiene por encima de .000 despu de la subida de la fed . las conversaciones por un cese del fuego en ucrania podr revertir una tendencia bajista dijo un analista.	0.17419949
510	2022-03-18	bitcoin holds market adjusts higher rates federal reserve . current level crypto gained 3 percent week.	0.49057588
511	2022-03-19	ukraine crypto exchange founder accuses binance cooperating russian government . michael chobanian also says binance yet make promised million donation . company challenges chobanian charge.	-0.36311093
512	2022-03-19	bitcoin holding resistance . four month long downtrend could nearing end.	-0.61701065
513	2022-03-19	market wrap ether outperforms bitcoin rises . eth much 5 percent past 24 hours compared 2 percent rise btc.	0.071334735
514	2022-03-19	una popular estrategia de inversi n con bitcoin pierde fuerza debido la inflaci n de ee.uu .. aun los rendimientos reales de las criptomonedas n son relativamente atractivos en comparaci n con los mercados tradicionales podr seguir captando inversores seg n algunos observadores.	0.26130104
515	2022-03-20	revisiting bitcoin energy problem face esg investment mandates . critics bitcoin energy use consider relative carbon density rather absolute amount energy used.	-0.35382628
516	2022-03-21	first mover asia singapore based gaming company razer struggles pivot bitcoin declines positive week . one time would apple gaming world failed attempt secure digital banking license reinvent lifestyle brand bitcoin falls slightly holds 000.	-0.660692
517	2022-03-21	traders bet ether staking ethereum 2.0 upgrade . ether staking yields likely range 10 percent 15 percent following ethereum 2.0 upgrade one trader said.	0.39908203
518	2022-03-21	goldman sachs conducts first counter crypto trade galaxy . michael novogratz galaxy says building relationship goldman wall street clients seek push cryptocurrency trading.	0.3820664
519	2022-03-21	first mover americas cme futures open interest hints bitcoin bottom ether breaks . latest moves crypto markets context march 21 2022.	0.03349344
520	2022-03-22	first mover americas goldman crypto otc trade revives hopes institutional demand lido token rallies . latest moves crypto markets context march 22 2022.	0.36123276
521	2022-03-22	cryptos reclaim capitalization cardano ada leads gains majors . crypto markets added nearly 3.2 percent overall market cap past 24 hours data shows.	0.5502822
522	2022-03-22	3 reasons bitcoin staying resilient powell hawkish remarks . inversion yield curve signals fed may compromise future good sign part one trader said.	-0.2547785
523	2022-03-22	ether tops first time 2 weeks . native coin ethereum network dropped low 500 earlier month beginning steady climb.	-0.2182714
524	2022-03-22	market wrap bitcoin pulls back fed chair comments volatility oversold . traders expect greater price swings month end volatility selling.	-0.7753307
525	2022-03-22	crypto funds suffer second straight week outflows . investors continue daunted uncertain market economic environment.	-0.89521927
526	2022-03-22	bitcoin lower second day price slides toward . crypto analysts divided lingering market impact fed rate hike.	-0.58774966
527	2022-03-22	bitcoin fades resistance support . pullbacks could limited short term.	-0.27592948
528	2022-03-22	first mover asia bitcoin started week slowly ether rises . trading bitcoin light investors seem taking measure unsettled macroeconomic environment.	0.15567008
529	2022-03-23	fintech firm mogo forms ventures unit manage mostly crypto related investments . among mogo investments 39 percent stake crypto exchange coinsquare holdings bitcoin ether.	0.017400939
530	2022-03-23	loopring lrc 34 percent beta release gamestop nft marketplace . gamestop gme stock 10 percent well.	0.66238433
531	2022-03-23	first mover americas ether options shed bearish skew first time 2 months eth btc ratio eyes big move . latest moves crypto markets context march 23 2022.	0.34977168
532	2022-03-23	bitcoin correlation p 500 hits 17 month high . 90 day correlation top cryptocurrency p 500 risen highest level since october 2020.	0.5861819
533	2022-03-23	first mover asia part singapore crypto allure sheen transparency . city state changing . apparent clear explanation monetary authority singapore decision place crypto fund defiance capital investor alert list bitcoin major cryptos surge.	-0.2648944
534	2022-03-23	market wrap bitcoin recovery mode crypto stocks outperform . btc rose eth topped first time two weeks.	-0.009711802
535	2022-03-23	bitcoin price breaks highest almost 3 weeks . bitcoin price moving line major indices early say whether sustained rally.	-0.07431674
536	2022-03-23	bitcoin rises resistance . momentum turning bullish short term.	0.6897819
537	2022-03-23	fed chair powell hawkish stance inflation could hurt crypto . interest rate hikes could drive crypto especially strong correlation traditional financial markets analysts say.	-0.12682176
538	2022-03-24	correctly wrong circle accountant tweaks fine print usdc attestation . grant thornton switched calling .3 billion stablecoin reserve accounts correctly stated equivocal fairly stated . matters.	-0.084708266
539	2022-03-24	cme bitcoin futures premium hits highest level since early january . latest moves crypto markets context march 24 2022.	0.41662854
540	2022-03-24	waves breaks top 50 crypto rankings 240 percent monthly gain . explosive growth waves based neutrino protocol seems powered token higher.	0.70347226
541	2022-03-24	mean truly adopt bitcoin . bitcoin real adoption level much lower many people think means potential upside much higher.	-0.4417645
542	2022-03-24	first mover asia finance bill vote india continues reckon growing crypto industry bitcoin ether tread water . expected passage finance bill include steep crypto tax industry says discourage innovation cost country technology talent several major altcoins rise.	0.049598753
543	2022-03-24	market wrap altcoins outperform bitcoin traders cautiously await breakouts . recent price bounces lacked conviction among crypto traders especially futures market.	-0.80172396
